SpecID,PassNonPass,IOCOrder,BLFamilyLatin,BLFamilyEnglish,BLFamSequID,Taxo,Scientific,English,Diet-Inv,Diet-Vend,Diet-Vect,Diet-Vfish,Diet-Vunk,Diet-Scav,Diet-Fruit,Diet-Nect,Diet-Seed,Diet-PlantO,Diet-5Cat,Diet-Source,Diet-Certainty,Diet-EnteredBy,ForStrat-watbelowsurf,ForStrat-wataroundsurf,ForStrat-ground,ForStrat-understory,ForStrat-midhigh,ForStrat-canopy,ForStrat-aerial,PelagicSpecialist,ForStrat-Source,ForStrat-SpecLevel,ForStrat-EnteredBy,Nocturnal,BodyMass-Value,BodyMass-Source,BodyMass-SpecLevel,BodyMass-Comment,Record-Comment
4899,Nonpasseriformes,Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",36,BL3,Sagittarius serpentarius,Secretarybird,60,20,20,0,0,0,0,0,0,0,Invertebrate,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,4017,Dunning08,1,,
4909,Nonpasseriformes,Falconiformes,Falconidae,Falcons and caracaras,35,BL3,Herpetotheres cachinnans,Laughing Falcon,0,0,0,0,100,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,33,33,33,0,0,0,Ref_2,1,Jessica,0,62358,Dunning08,1,,
4910,Nonpasseriformes,Falconiformes,Falconidae,Falcons and caracaras,35,BL3,Micrastur ruficollis,Barred Forest-falcon,0,20,80,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,40,30,30,0,0,0,Ref_2,1,Jessica,0,17764,Dunning08,1,,
4911,Nonpasseriformes,Falconiformes,Falconidae,Falcons and caracaras,35,BL3,Micrastur plumbeus,Plumbeous Forest-falcon,50,0,50,0,0,0,0,0,0,0,Omnivore,Ref_2,C,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,18541,Dunning08,1,,
4912,Nonpasseriformes,Falconiformes,Falconidae,Falcons and caracaras,35,BL3,Micrastur gilvicollis,Lined Forest-falcon,40,20,40,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,10,50,40,0,0,0,Ref_2,1,Other,0,209,Dunning08,1,,
4913,Nonpasseriformes,Falconiformes,Falconidae,Falcons and caracaras,35,BL3,Micrastur mirandollei,Slaty-backed Forest-falcon,0,100,0,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,0,50,50,0,0,0,Ref_2,1,Jessica,0,54899,Dunning08,1,,
4914,Nonpasseriformes,Falconiformes,Falconidae,Falcons and caracaras,35,BL3,Micrastur semitorquatus,Collared Forest-falcon,0,80,20,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,50,30,20,0,0,0,Ref_2,1,Jessica,0,62168,Dunning08,1,,
4915,Nonpasseriformes,Falconiformes,Falconidae,Falcons and caracaras,35,BL3,Micrastur buckleyi,Buckley's Forest-falcon,0,0,0,0,100,0,0,0,0,0,VertFishScav,Ref_2,C,Jennifer,0,0,0,33,33,33,0,0,Ref_2,1,Jessica,0,464,GenAvg,0,,
4918,Nonpasseriformes,Falconiformes,Falconidae,Falcons and caracaras,35,BL3,Daptrius ater,Black Caracara,10,20,20,20,0,20,10,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,20,20,40,20,0,0,Ref_2,1,Other,0,35175,Dunning08,1,,
4919,Nonpasseriformes,Falconiformes,Falconidae,Falcons and caracaras,35,BL3,Ibycter americanus,Red-throated Caracara,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_2,A,Jennifer,0,0,10,20,50,20,0,0,Ref_2,1,Other,0,624,Dunning08,1,,
4920,Nonpasseriformes,Falconiformes,Falconidae,Falcons and caracaras,35,BL3,Phalcoboenus carunculatus,Carunculated Caracara,20,20,20,0,0,20,0,0,0,20,VertFishScav,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,991,GenAvg,0,,
4921,Nonpasseriformes,Falconiformes,Falconidae,Falcons and caracaras,35,BL3,Phalcoboenus megalopterus,Mountain Caracara,30,30,0,0,0,40,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,78799,Dunning08,1,,
4922,Nonpasseriformes,Falconiformes,Falconidae,Falcons and caracaras,35,BL3,Phalcoboenus albogularis,White-throated Caracara,30,30,0,0,0,40,0,0,0,0,VertFishScav,Ref_2,C,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,80899,Dunning08,1,,
4923,Nonpasseriformes,Falconiformes,Falconidae,Falcons and caracaras,35,BL3,Phalcoboenus australis,Striated Caracara,20,20,0,0,0,60,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,1187,Dunning08,1,,
4925,Nonpasseriformes,Falconiformes,Falconidae,Falcons and caracaras,35,BL3,Caracara plancus,Southern Caracara,20,0,20,0,0,60,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,107862,Dunning08,1,,
4927,Nonpasseriformes,Falconiformes,Falconidae,Falcons and caracaras,35,BL3,Milvago chimachima,Yellow-headed Caracara,20,10,20,20,0,20,10,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,31521,Dunning08,1,,
4928,Nonpasseriformes,Falconiformes,Falconidae,Falcons and caracaras,35,BL3,Milvago chimango,Chimango Caracara,20,20,10,0,0,50,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,296,Dunning08,1,,
4931,Nonpasseriformes,Falconiformes,Falconidae,Falcons and caracaras,35,BL3,Spiziapteryx circumcincta,Spot-winged Falconet,40,30,30,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,0,0,60,40,0,0,Ref_2,1,Jessica,0,16624,Dunning08,1,,
4932,Nonpasseriformes,Falconiformes,Falconidae,Falcons and caracaras,35,BL3,Polihierax semitorquatus,Pygmy Falcon,40,20,40,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,60,20,20,0,0,0,Ref_2,1,Jessica,0,615,Dunning08,1,,
4933,Nonpasseriformes,Falconiformes,Falconidae,Falcons and caracaras,35,BL3,Polihierax insignis,White-rumped Falcon,40,40,20,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,40,20,40,0,0,0,Ref_2,1,Jessica,0,9699,Dunning08,1,,
4934,Nonpasseriformes,Falconiformes,Falconidae,Falcons and caracaras,35,BL3,Microhierax caerulescens,Collared Falconet,60,20,20,0,0,0,0,0,0,0,Invertebrate,Ref_2,A,Jennifer,0,0,0,0,33,33,33,0,Ref_2,1,Jessica,0,3872,Dunning08,1,,
4935,Nonpasseriformes,Falconiformes,Falconidae,Falcons and caracaras,35,BL3,Microhierax fringillarius,Black-thighed Falconet,70,20,10,0,0,0,0,0,0,0,Invertebrate,Ref_2,A,Jennifer,0,0,0,20,60,20,0,0,Ref_2,1,Jessica,0,429,Dunning08,1,,
4936,Nonpasseriformes,Falconiformes,Falconidae,Falcons and caracaras,35,BL3,Microhierax latifrons,White-fronted Falconet,80,20,0,0,0,0,0,0,0,0,Invertebrate,Ref_2,A,Jennifer,0,0,0,20,60,20,0,0,Ref_2,1,Jessica,0,412,Dunning08,1,,
4937,Nonpasseriformes,Falconiformes,Falconidae,Falcons and caracaras,35,BL3,Microhierax erythrogenys,Philippine Falconet,90,0,10,0,0,0,0,0,0,0,Invertebrate,Ref_2,A,Jennifer,0,0,0,0,33,33,33,0,Ref_2,1,Jessica,0,4996,Dunning08,1,,
4938,Nonpasseriformes,Falconiformes,Falconidae,Falcons and caracaras,35,BL3,Microhierax melanoleucos,Pied Falconet,60,30,10,0,0,0,0,0,0,0,Invertebrate,Ref_2,A,Jennifer,0,0,40,20,20,0,20,0,Ref_2,1,Jessica,0,6422,Dunning08,1,,
4939,Nonpasseriformes,Falconiformes,Falconidae,Falcons and caracaras,35,BL3,Falco berigora,Brown Falcon,20,40,20,0,0,20,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,30,20,30,0,20,0,Ref_2,1,Jessica,0,58701,Dunning08,1,,
4940,Nonpasseriformes,Falconiformes,Falconidae,Falcons and caracaras,35,BL3,Falco naumanni,Lesser Kestrel,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_2,A,Jennifer,0,0,40,20,20,0,20,0,Ref_2,1,Jessica,0,15206,Dunning08,1,,
4941,Nonpasseriformes,Falconiformes,Falconidae,Falcons and caracaras,35,BL3,Falco tinnunculus,Common Kestrel,10,90,0,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,80,10,10,0,0,0,Ref_2,1,Jessica,0,18321,Dunning08,1,,
4945,Nonpasseriformes,Falconiformes,Falconidae,Falcons and caracaras,35,BL3,Falco newtoni,Madagascar Kestrel,60,20,20,0,0,0,0,0,0,0,Invertebrate,Ref_2,A,Jennifer,0,0,50,50,0,0,0,0,Ref_2,1,Jessica,0,12338,Dunning08,1,,
4946,Nonpasseriformes,Falconiformes,Falconidae,Falcons and caracaras,35,BL3,Falco punctatus,Mauritius Kestrel,10,20,70,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,20,20,40,10,10,0,Ref_2,1,Other,0,16741,Dunning08,1,,
4947,Nonpasseriformes,Falconiformes,Falconidae,Falcons and caracaras,35,BL3,Falco araea,Seychelles Kestrel,20,20,60,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,30,30,30,10,0,0,Ref_2,1,Other,0,7977,Dunning08,1,,
4948,Nonpasseriformes,Falconiformes,Falconidae,Falcons and caracaras,35,BL3,Falco moluccensis,Spotted Kestrel,30,40,30,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,60,20,20,0,0,0,Ref_2,1,Jessica,0,220,PrimScale,1,MarceloR,
4949,Nonpasseriformes,Falconiformes,Falconidae,Falcons and caracaras,35,BL3,Falco cenchroides,Nankeen Kestrel,60,20,20,0,0,0,0,0,0,0,Invertebrate,Ref_2,A,Jennifer,0,0,70,20,10,0,0,0,Ref_2,1,Jessica,0,17047,Dunning08,1,,
4950,Nonpasseriformes,Falconiformes,Falconidae,Falcons and caracaras,35,BL3,Falco sparverius,American Kestrel,60,20,20,0,0,0,0,0,0,0,Invertebrate,Ref_2,A,Jennifer,0,0,50,40,10,0,0,0,Ref_2,1,Jessica,0,11461,Dunning08,1,,
4951,Nonpasseriformes,Falconiformes,Falconidae,Falcons and caracaras,35,BL3,Falco rupicoloides,Greater Kestrel,60,20,20,0,0,0,0,0,0,0,Invertebrate,Ref_2,A,Jennifer,0,0,10,30,30,0,30,0,Ref_2,1,Jessica,0,261,Dunning08,1,,
4952,Nonpasseriformes,Falconiformes,Falconidae,Falcons and caracaras,35,BL3,Falco alopex,Fox Kestrel,30,40,30,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,27386,Dunning08,1,,
4953,Nonpasseriformes,Falconiformes,Falconidae,Falcons and caracaras,35,BL3,Falco ardosiaceus,Grey Kestrel,30,50,20,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,50,50,0,0,0,0,Ref_2,1,Jessica,0,23416,Dunning08,1,,
4954,Nonpasseriformes,Falconiformes,Falconidae,Falcons and caracaras,35,BL3,Falco dickinsoni,Dickinson's Kestrel,30,40,30,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,209,Dunning08,1,,
4955,Nonpasseriformes,Falconiformes,Falconidae,Falcons and caracaras,35,BL3,Falco zoniventris,Banded Kestrel,20,20,60,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,20,30,30,20,0,0,Ref_2,1,Other,0,174,Dunning08,1,,
4956,Nonpasseriformes,Falconiformes,Falconidae,Falcons and caracaras,35,BL3,Falco chicquera,Red-necked Falcon,20,70,10,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,10,30,30,0,30,0,Ref_2,1,Jessica,0,208,Dunning08,1,,
4957,Nonpasseriformes,Falconiformes,Falconidae,Falcons and caracaras,35,BL3,Falco vespertinus,Red-footed Falcon,80,10,10,0,0,0,0,0,0,0,Invertebrate,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,15149,Dunning08,1,,
4958,Nonpasseriformes,Falconiformes,Falconidae,Falcons and caracaras,35,BL3,Falco amurensis,Amur Falcon,60,20,20,0,0,0,0,0,0,0,Invertebrate,Ref_2,A,Jennifer,0,0,40,20,20,0,20,0,Ref_2,1,Jessica,0,14187,Dunning08,1,,
4959,Nonpasseriformes,Falconiformes,Falconidae,Falcons and caracaras,35,BL3,Falco eleonorae,Eleonora's Falcon,50,50,0,0,0,0,0,0,0,0,Omnivore,Ref_2,A,Jennifer,0,0,0,10,30,30,30,0,Ref_2,1,Other,0,390,Dunning08,1,,
4961,Nonpasseriformes,Falconiformes,Falconidae,Falcons and caracaras,35,BL3,Falco concolor,Sooty Falcon,30,60,0,0,10,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,10,30,30,0,30,0,Ref_2,1,Jessica,0,250,Dunning08,1,,
4962,Nonpasseriformes,Falconiformes,Falconidae,Falcons and caracaras,35,BL3,Falco femoralis,Aplomado Falcon,50,40,10,0,0,0,0,0,0,0,Omnivore,Ref_2,A,Jennifer,0,0,30,30,20,10,10,0,Ref_2,1,Other,0,33576,Dunning08,1,,
4963,Nonpasseriformes,Falconiformes,Falconidae,Falcons and caracaras,35,BL3,Falco columbarius,Merlin,20,80,0,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,0,33,33,0,33,0,Ref_2,1,Jessica,0,1885,Dunning08,1,,
4965,Nonpasseriformes,Falconiformes,Falconidae,Falcons and caracaras,35,BL3,Falco rufigularis,Bat Falcon,30,70,0,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,10,30,30,0,30,0,Ref_2,1,Jessica,0,16364,Dunning08,1,,
4966,Nonpasseriformes,Falconiformes,Falconidae,Falcons and caracaras,35,BL3,Falco deiroleucus,Orange-breasted Falcon,0,100,0,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,0,0,33,33,33,0,Ref_2,1,Jessica,0,45956,Dunning08,1,,
4967,Nonpasseriformes,Falconiformes,Falconidae,Falcons and caracaras,35,BL3,Falco subbuteo,Eurasian Hobby,70,30,0,0,0,0,0,0,0,0,Invertebrate,Ref_2,A,Jennifer,0,0,0,33,33,0,33,0,Ref_2,1,Jessica,0,20817,Dunning08,1,,
4968,Nonpasseriformes,Falconiformes,Falconidae,Falcons and caracaras,35,BL3,Falco cuvierii,African Hobby,60,40,0,0,0,0,0,0,0,0,Invertebrate,Ref_2,A,Jennifer,0,0,0,33,33,0,33,0,Ref_2,1,Jessica,0,1822,Dunning08,1,,
4969,Nonpasseriformes,Falconiformes,Falconidae,Falcons and caracaras,35,BL3,Falco severus,Oriental Hobby,30,70,0,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,0,33,33,0,33,0,Ref_2,1,Jessica,0,20064,Dunning08,1,,
4970,Nonpasseriformes,Falconiformes,Falconidae,Falcons and caracaras,35,BL3,Falco longipennis,Australian Hobby,30,70,0,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,0,33,33,0,33,0,Ref_2,1,Jessica,0,24981,Dunning08,1,,
4971,Nonpasseriformes,Falconiformes,Falconidae,Falcons and caracaras,35,BL3,Falco novaeseelandiae,New Zealand Falcon,10,70,10,0,0,10,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,40,20,20,0,20,0,Ref_2,1,Jessica,0,4186,Dunning08,1,,
4972,Nonpasseriformes,Falconiformes,Falconidae,Falcons and caracaras,35,BL3,Falco hypoleucos,Grey Falcon,20,50,30,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,40,20,20,0,20,0,Ref_2,1,Jessica,0,4572,Dunning08,1,,
4973,Nonpasseriformes,Falconiformes,Falconidae,Falcons and caracaras,35,BL3,Falco subniger,Black Falcon,30,30,30,0,0,10,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,40,20,20,0,20,0,Ref_2,1,Jessica,0,77604,Dunning08,1,,
4974,Nonpasseriformes,Falconiformes,Falconidae,Falcons and caracaras,35,BL3,Falco biarmicus,Lanner Falcon,10,80,10,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,30,30,20,10,10,0,Ref_2,1,Other,0,60609,Dunning08,1,,
4975,Nonpasseriformes,Falconiformes,Falconidae,Falcons and caracaras,35,BL3,Falco jugger,Laggar Falcon,10,80,10,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,40,20,20,0,20,0,Ref_2,1,Jessica,0,755,Dunning08,1,,
4976,Nonpasseriformes,Falconiformes,Falconidae,Falcons and caracaras,35,BL3,Falco cherrug,Saker Falcon,0,90,10,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,70,10,10,0,10,0,Ref_2,1,Jessica,0,96121,Dunning08,1,,
4978,Nonpasseriformes,Falconiformes,Falconidae,Falcons and caracaras,35,BL3,Falco rusticolus,Gyr Falcon,0,100,0,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,70,10,10,0,10,0,Ref_2,1,Jessica,0,143172,Dunning08,1,,
4979,Nonpasseriformes,Falconiformes,Falconidae,Falcons and caracaras,35,BL3,Falco mexicanus,Prairie Falcon,0,100,0,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,70,20,10,0,0,0,Ref_2,1,Jessica,0,71307,Dunning08,1,,
4980,Nonpasseriformes,Falconiformes,Falconidae,Falcons and caracaras,35,BL3,Falco peregrinus,Peregrine Falcon,10,80,10,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,20,20,20,20,20,0,Ref_2,1,Other,0,75995,Dunning08,1,,
4987,Nonpasseriformes,Falconiformes,Falconidae,Falcons and caracaras,35,BL3,Falco fasciinucha,Taita Falcon,10,90,0,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,0,10,30,30,30,0,Ref_2,1,Other,0,25469,Dunning08,1,,
4998,Nonpasseriformes,Podicipediformes,Podicipedidae,Grebes,21,BL3,Rollandia rolland,White-tufted Grebe,20,0,0,80,0,0,0,0,0,0,VertFishScav,Ref_1,A,Jennifer,20,80,0,0,0,0,0,0,Ref_1,1,Other,0,32427,Dunning08,1,,
4999,Nonpasseriformes,Podicipediformes,Podicipedidae,Grebes,21,BL3,Rollandia microptera,Titicaca Grebe,10,0,0,90,0,0,0,0,0,0,VertFishScav,Ref_1,A,Jennifer,60,40,0,0,0,0,0,0,Ref_1,1,Jessica,0,706,Dunning08,1,,
5000,Nonpasseriformes,Podicipediformes,Podicipedidae,Grebes,21,BL3,Tachybaptus ruficollis,Little Grebe,80,0,20,0,0,0,0,0,0,0,Invertebrate,Ref_1,A,Jennifer,70,30,0,0,0,0,0,0,Ref_1,1,Jessica,0,16943,Dunning08,1,,
5001,Nonpasseriformes,Podicipediformes,Podicipedidae,Grebes,21,BL3,Tachybaptus novaehollandiae,Australasian Grebe,30,0,0,70,0,0,0,0,0,0,VertFishScav,Ref_1,A,Jennifer,70,30,0,0,0,0,0,0,Ref_1,1,Jessica,0,219,Dunning08,1,,
5003,Nonpasseriformes,Podicipediformes,Podicipedidae,Grebes,21,BL3,Tachybaptus pelzelnii,Madagascar Grebe,30,0,0,70,0,0,0,0,0,0,VertFishScav,Ref_1,A,Jennifer,100,0,0,0,0,0,0,0,Ref_1,1,Jessica,0,184,Dunning08,1,,
5004,Nonpasseriformes,Podicipediformes,Podicipedidae,Grebes,21,BL3,Tachybaptus dominicus,Least Grebe,70,0,10,10,0,0,0,0,0,10,Invertebrate,Ref_1,A,Jennifer,70,30,0,0,0,0,0,0,Ref_1,1,Jessica,0,13259,Dunning08,1,,
5005,Nonpasseriformes,Podicipediformes,Podicipedidae,Grebes,21,BL3,Podilymbus podiceps,Pied-billed Grebe,70,0,10,20,0,0,0,0,0,0,Invertebrate,Ref_1,A,Jennifer,100,0,0,0,0,0,0,0,Ref_1,1,Jessica,0,41193,Dunning08,1,,
5007,Nonpasseriformes,Podicipediformes,Podicipedidae,Grebes,21,BL3,Poliocephalus poliocephalus,Hoary-headed Grebe,90,0,0,10,0,0,0,0,0,0,Invertebrate,Ref_1,A,Jennifer,70,30,0,0,0,0,0,0,Ref_1,1,Jessica,0,23986,Dunning08,1,,
5008,Nonpasseriformes,Podicipediformes,Podicipedidae,Grebes,21,BL3,Poliocephalus rufopectus,New Zealand Grebe,90,0,0,10,0,0,0,0,0,0,Invertebrate,Ref_1,A,Jennifer,70,30,0,0,0,0,0,0,Ref_1,1,Jessica,0,249,Dunning08,1,,
5009,Nonpasseriformes,Podicipediformes,Podicipedidae,Grebes,21,BL3,Podiceps major,Great Grebe,30,0,0,70,0,0,0,0,0,0,VertFishScav,Ref_1,A,Jennifer,100,0,0,0,0,0,0,0,Ref_1,1,Jessica,0,1646,Dunning08,1,,
5010,Nonpasseriformes,Podicipediformes,Podicipedidae,Grebes,21,BL3,Podiceps grisegena,Red-necked Grebe,50,0,0,50,0,0,0,0,0,0,Omnivore,Ref_1,A,Jennifer,70,30,0,0,0,0,0,0,Ref_1,1,Jessica,0,1023,Dunning08,1,,
5012,Nonpasseriformes,Podicipediformes,Podicipedidae,Grebes,21,BL3,Podiceps cristatus,Great Crested Grebe,30,0,10,60,0,0,0,0,0,0,VertFishScav,Ref_1,A,Jennifer,70,30,0,0,0,0,0,0,Ref_1,1,Jessica,0,73096,Dunning08,1,,
5013,Nonpasseriformes,Podicipediformes,Podicipedidae,Grebes,21,BL3,Podiceps auritus,Horned Grebe,40,0,0,60,0,0,0,0,0,0,VertFishScav,Ref_1,A,Jennifer,70,30,0,0,0,0,0,0,Ref_1,1,Jessica,0,453,Dunning08,1,,
5015,Nonpasseriformes,Podicipediformes,Podicipedidae,Grebes,21,BL3,Podiceps nigricollis,Black-necked Grebe,80,0,10,10,0,0,0,0,0,0,Invertebrate,Ref_1,A,Jennifer,60,40,0,0,0,0,0,0,Ref_1,1,Other,0,41244,Dunning08,1,,
5018,Nonpasseriformes,Podicipediformes,Podicipedidae,Grebes,21,BL3,Podiceps occipitalis,Silvery Grebe,90,0,0,10,0,0,0,0,0,0,Invertebrate,Ref_1,A,Jennifer,50,50,0,0,0,0,0,0,Ref_1,1,Jessica,0,32069,Dunning08,1,,
5022,Nonpasseriformes,Podicipediformes,Podicipedidae,Grebes,21,BL3,Podiceps taczanowskii,Junin Grebe,10,0,0,90,0,0,0,0,0,0,VertFishScav,Ref_1,A,Jennifer,80,20,0,0,0,0,0,0,Ref_1,1,Other,0,39023,Dunning08,1,,
5023,Nonpasseriformes,Podicipediformes,Podicipedidae,Grebes,21,BL3,Podiceps gallardoi,Hooded Grebe,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_1,A,Jennifer,0,100,0,0,0,0,0,0,Ref_1,1,Jessica,0,575,Dunning08,1,,
5024,Nonpasseriformes,Podicipediformes,Podicipedidae,Grebes,21,BL3,Aechmophorus occidentalis,Western Grebe,10,0,0,90,0,0,0,0,0,0,VertFishScav,Ref_1,A,Jennifer,100,0,0,0,0,0,0,0,Ref_1,1,Jessica,0,113695,Dunning08,1,,
5026,Nonpasseriformes,Podicipediformes,Podicipedidae,Grebes,21,BL3,Aechmophorus clarkii,Clark's Grebe,10,0,0,90,0,0,0,0,0,0,VertFishScav,Ref_1,A,Jennifer,100,0,0,0,0,0,0,0,Ref_1,1,Jessica,0,109093,Dunning08,1,,
5046,Nonpasseriformes,Phaethontiformes,Phaethontidae,Tropicbirds,26,BL3,Phaethon aethereus,Red-billed Tropicbird,20,0,0,80,0,0,0,0,0,0,VertFishScav,Ref_1,A,Jennifer,80,20,0,0,0,0,0,1,Ref_1,1,Jessica,0,74999,Dunning08,1,,
5047,Nonpasseriformes,Phaethontiformes,Phaethontidae,Tropicbirds,26,BL3,Phaethon rubricauda,Red-tailed Tropicbird,40,0,0,60,0,0,0,0,0,0,VertFishScav,Ref_1,A,Jennifer,80,20,0,0,0,0,0,1,Ref_1,1,Jessica,0,67187,Dunning08,1,,
5048,Nonpasseriformes,Phaethontiformes,Phaethontidae,Tropicbirds,26,BL3,Phaethon lepturus,White-tailed Tropicbird,30,0,0,70,0,0,0,0,0,0,VertFishScav,Ref_1,A,Jennifer,80,20,0,0,0,0,0,1,Ref_1,1,Jessica,0,32804,Dunning08,1,,
5053,Nonpasseriformes,Suliformes,Sulidae,Gannets and boobies,31,BL3,Papasula abbotti,Abbott's Booby,50,0,0,50,0,0,0,0,0,0,Omnivore,Ref_1,B,Jennifer,100,0,0,0,0,0,0,1,Ref_1,1,Jessica,0,155074,Dunning08,1,,
5054,Nonpasseriformes,Suliformes,Sulidae,Gannets and boobies,31,BL3,Morus bassanus,Northern Gannet,0,0,0,90,0,10,0,0,0,0,VertFishScav,Ref_1,A,Jennifer,100,0,0,0,0,0,0,1,Ref_1,1,Jessica,0,299874,Dunning08,1,,
5055,Nonpasseriformes,Suliformes,Sulidae,Gannets and boobies,31,BL3,Morus capensis,Cape Gannet,0,0,0,90,0,10,0,0,0,0,VertFishScav,Ref_1,A,Jennifer,100,0,0,0,0,0,0,1,Ref_1,1,Jessica,0,264337,Dunning08,1,,
5056,Nonpasseriformes,Suliformes,Sulidae,Gannets and boobies,31,BL3,Morus serrator,Australasian Gannet,0,0,0,90,0,10,0,0,0,0,VertFishScav,Ref_1,A,Jennifer,100,0,0,0,0,0,0,1,Ref_1,1,Jessica,0,2350,Dunning08,1,,
5057,Nonpasseriformes,Suliformes,Sulidae,Gannets and boobies,31,BL3,Sula nebouxii,Blue-footed Booby,0,0,0,100,0,0,0,0,0,0,VertFishScav,Ref_1,A,Jennifer,100,0,0,0,0,0,0,1,Ref_1,1,Jessica,0,152009,Dunning08,1,,
5058,Nonpasseriformes,Suliformes,Sulidae,Gannets and boobies,31,BL3,Sula variegata,Peruvian Booby,0,0,0,100,0,0,0,0,0,0,VertFishScav,Ref_1,A,Jennifer,100,0,0,0,0,0,0,1,Ref_1,1,Jessica,0,143248,Dunning08,1,,
5059,Nonpasseriformes,Suliformes,Sulidae,Gannets and boobies,31,BL3,Sula dactylatra,Masked Booby,0,0,0,100,0,0,0,0,0,0,VertFishScav,Ref_1,A,Jennifer,100,0,0,0,0,0,0,1,Ref_1,1,Jessica,0,173208,Dunning08,1,,
5063,Nonpasseriformes,Suliformes,Sulidae,Gannets and boobies,31,BL3,Sula sula,Red-footed Booby,50,0,0,50,0,0,0,0,0,0,Omnivore,Ref_1,A,Jennifer,100,0,0,0,0,0,0,1,Ref_1,1,Jessica,0,10311,Dunning08,1,,
5064,Nonpasseriformes,Suliformes,Sulidae,Gannets and boobies,31,BL3,Sula leucogaster,Brown Booby,30,0,0,70,0,0,0,0,0,0,VertFishScav,Ref_1,A,Jennifer,100,0,0,0,0,0,0,1,Ref_1,1,Jessica,0,128882,Dunning08,1,,
